RowID,row_info,Date,party,Location,speaker,speaker_info,Question,topic,discourse_with_names,text
537,133,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,7.0,Candidates weigh in on healthcare,holt ii leti let you go a little long there but i wantbut obviously senator sanders you have got a response,ii leti let you go a little long there but i wantbut obviously senator sanders you have got a response
225,225,6/26/2019,Democrat,"Miami, Florida",MADDOW,Candidate,16.0,Supreme Court Nominees,maddow senator mitch mcconnell says that his most consequential achievement as senate majority leader was preventing president obama from filling a supreme court seat having served with republicans on the judiciary committee do you believe they would confirm your court nominees,senator mitch mcconnell says that his most consequential achievement as senate majority leader was preventing president obama from filling a supreme court seat having served with republicans on the judiciary committee do you believe they would confirm your court nominees
280,280,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,LGBTQ,todd congresswoman gabbard were going to move here one of the first things you did after launching your campaign was to issue an apology to the lgbt community about your past stances and statements on gay rights after the trump administrations rollbacks of civil rights protections for many in that community why should voters in that community or voters that care about this issue in general trust you now,congresswoman gabbard were going to move here one of the first things you did after launching your campaign was to issue an apology to the lgbt community about your past stances and statements on gay rights after the trump administrations rollbacks of civil rights protections for many in that community why should voters in that community or voters that care about this issue in general trust you now
618,214,6/27/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,8.0,Candidates on how they would address undocumented immigrants,diazbalart no if someone is here without documents and that is their only offense is that person to be deported,no if someone is here without documents and that is their only offense is that person to be deported
448,44,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,3.0,Candidates are asked about socialism,bennet if i could just finishbernie mentioned that the taxes that we would have to pay because of those taxes vermont rejected medicare for all,if i could just finishbernie mentioned that the taxes that we would have to pay because of those taxes vermont rejected medicare for all
273,273,6/26/2019,Democrat,"Miami, Florida",DELANEY,Candidate,18.0,Climate Change,delaney this is really important all the economists agree that a carbon pricing mechanism works you just have to do it right you cant put a price on carbon raise energy prices and not give the money back to the american people my proposal which is put a price on carbon give a dividend back to the american people it goes out one pocket back in the other,this is really important all the economists agree that a carbon pricing mechanism works you just have to do it right you cant put a price on carbon raise energy prices and not give the money back to the american people my proposal which is put a price on carbon give a dividend back to the american people it goes out one pocket back in the other
330,330,6/26/2019,Democrat,"Miami, Florida",GABBARD,Candidate,21.0,Biggest Geopolitical Threat,gabbard the greatest threat that we face is the fact that were in a greater risk of nuclear war today than ever before in history,the greatest threat that we face is the fact that were in a greater risk of nuclear war today than ever before in history
422,18,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,3.0,Candidates are asked about socialism,guthrie senator harris thank you governor hickenlooper let me get you in on this youve warned that democrats will lose in if they embrace socialism as you put it you were booed at the california democratic convention when you said that only one candidate on this stage senator sanders identifies himself as a democratic socialist what are the policies or positions of your opponents that you think are veering towards socialism,senator harris thank you governor hickenlooper let me get you in on this youve warned that democrats will lose in if they embrace socialism as you put it you were booed at the california democratic convention when you said that only one candidate on this stage senator sanders identifies himself as a democratic socialist what are the policies or positions of your opponents that you think are veering towards socialism
441,37,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,3.0,Candidates are asked about socialism,guthrie yes that was your quote,yes that was your quote
353,353,6/26/2019,Democrat,"Miami, Florida",DELANEY,Candidate,22.0,Impeachment,delaney i dont think anyone is above the law i dont think anyone is above the law including a president i support speaker pelosis decisions that she is making in the house of representatives right now as speaker i think she knows more about the decision as to whether to impeach the president than any of the candidates combined,i dont think anyone is above the law i dont think anyone is above the law including a president i support speaker pelosis decisions that she is making in the house of representatives right now as speaker i think she knows more about the decision as to whether to impeach the president than any of the candidates combined
955,551,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,23.0,Their closing statements,holt congressman thank you,congressman thank you
189,189,6/26/2019,Democrat,"Miami, Florida",(UNKNOWN),Candidate,14.0,Guns,unknown their mikes are on,their mikes are on
55,55,6/26/2019,Democrat,"Miami, Florida",WARREN,Candidate,7.0,Manufacturing Jobs,warren we can do this,we can do this
130,130,6/26/2019,Democrat,"Miami, Florida",CASTRO,Candidate,12.0,Undocumented Immigrants,castro i just think its a mistake beto i think its a mistake and i think that that if you truly want to change the system that weve got to repeal that section if not,i just think its a mistake beto i think its a mistake and i think that that if you truly want to change the system that weve got to repeal that section if not
56,56,6/26/2019,Democrat,"Miami, Florida",HOLT,Moderator,8.0,Healthcare,holt all right were going to turn to the issue of health care right now and really try to understand where there may or may not be daylight between you many people watching at home have health insurance coverage through their employer who here would abolish their private health insurance in favor of a governmentrun plan just a show of hands start off with all right well senator klobuchar let me put the question to you youre one of the democrats who wants to keep private insurance in addition to a government health care plan why is an incremental approach in your view better than a sweeping overhaul,all right were going to turn to the issue of health care right now and really try to understand where there may or may not be daylight between you many people watching at home have health insurance coverage through their employer who here would abolish their private health insurance in favor of a governmentrun plan just a show of hands start off with all right well senator klobuchar let me put the question to you youre one of the democrats who wants to keep private insurance in addition to a government health care plan why is an incremental approach in your view better than a sweeping overhaul
149,149,6/26/2019,Democrat,"Miami, Florida",DELANEY,Candidate,12.0,Undocumented Immigrants,delaney and what were going to do to actually make a difference in these countries,and what were going to do to actually make a difference in these countries
177,177,6/26/2019,Democrat,"Miami, Florida",De Blasio,Candidate,13.0,Iran Nuclear Deal,de blasio hey but wait a minute,blasio hey but wait a minute
50,50,6/26/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,7.0,Manufacturing Jobs,diazbalart thank you,thank you
234,234,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,17.0,Mitch McConnell,todd senator warren im going to get you i will get you seconds i promise let me get let me get this question were trying i know you guys weve got other issues were trying to get to including a big one coming up in a minute but senator warren i want to continue on the mitch mcconnell thing because you have a lot of ambitious plans,senator warren im going to get you i will get you seconds i promise let me get let me get this question were trying i know you guys weve got other issues were trying to get to including a big one coming up in a minute but senator warren i want to continue on the mitch mcconnell thing because you have a lot of ambitious plans
787,383,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,17.0,On whether partisan gridlock would disappear,sanders look,look
694,290,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,12.0,Sen. Harris dramatically confronts Biden on his civil rights record,biden no,no
146,146,6/26/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,12.0,Undocumented Immigrants,diazbalart lets lester lester im sorry savannah i know its just we could go on,lets lester lester im sorry savannah i know its just we could go on
150,150,6/26/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,12.0,Undocumented Immigrants,guthrie congressman youll get your chance lets continue the discussion senator klobuchar,congressman youll get your chance lets continue the discussion senator klobuchar
214,214,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,15.0,Guns,ryan youre talking about in the schools these kids are traumatized i support all the gun reforms here we need to start dealing with the trauma that our kids have we need traumabased care in every school we need social and emotional learning in every school ninety percent of the shooters who do school shootings come from the school theyre in and percent of them feel shamed traumatized or bullied we need to make sure that these kids feel connected to the school that means a mental health counselor in every single school in the united states we need to start playing offense if our kids are so traumatized that theyre getting a gun and going into our schools were doing something wrong too and we need reform around traumabased care,youre talking about in the schools these kids are traumatized i support all the gun reforms here we need to start dealing with the trauma that our kids have we need traumabased care in every school we need social and emotional learning in every school ninety percent of the shooters who do school shootings come from the school theyre in and percent of them feel shamed traumatized or bullied we need to make sure that these kids feel connected to the school that means a mental health counselor in every single school in the united states we need to start playing offense if our kids are so traumatized that theyre getting a gun and going into our schools were doing something wrong too and we need reform around traumabased care
890,486,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell will you buy them back,will you buy them back
464,60,6/27/2019,Democrat,"Miami, Florida",YANG,Candidate,5.0,"Rep. Swalwell and Biden on generational change, and Yang explains his economic plan",yang im sorry,im sorry
49,49,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,7.0,Manufacturing Jobs,ryan yes i believe you can but first lets say the president came he said dont sell your house to people in youngstown ohio and then his administration just in the last two years we lost jobs at a general motors facility that rippled throughout our community general motors got a tax cut general motors got a bailout and then they have the audacity to move a new car that theyre going to produce to mexico ive had family members that have to unbolt a machine from the factory floor put it in a box and ship it to china my area where i come from in northeast ohio this issue were talking about here its been going on years this is not a new phenomenon in the united states of america the bottom percent havent seen a raise since meanwhile the top percent control percent of the wealth we need an industrial policy saying were going to dominate building electric vehicles theres going to be million made in the next years i want half of them made in the united states i want to dominate the solar industry,yes i believe you can but first lets say the president came he said dont sell your house to people in youngstown ohio and then his administration just in the last two years we lost jobs at a general motors facility that rippled throughout our community general motors got a tax cut general motors got a bailout and then they have the audacity to move a new car that theyre going to produce to mexico ive had family members that have to unbolt a machine from the factory floor put it in a box and ship it to china my area where i come from in northeast ohio this issue were talking about here its been going on years this is not a new phenomenon in the united states of america the bottom percent havent seen a raise since meanwhile the top percent control percent of the wealth we need an industrial policy saying were going to dominate building electric vehicles theres going to be million made in the next years i want half of them made in the united states i want to dominate the solar industry
152,152,6/26/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,12.0,Undocumented Immigrants,guthrie lets talk about what secretary castro just said he wants to no longer have it be a crime to illegally cross the border do you support that do you think it should be a civil offense only and if so do you worry about potentially incentivizing people to come here,lets talk about what secretary castro just said he wants to no longer have it be a crime to illegally cross the border do you support that do you think it should be a civil offense only and if so do you worry about potentially incentivizing people to come here
875,471,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders mischaracterization of my thinking look,mischaracterization of my thinking look
633,229,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,8.0,Candidates on how they would address undocumented immigrants,harris they will be deported because the abuser,they will be deported because the abuser
515,111,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,7.0,Candidates weigh in on healthcare,holt your time is complete vice president biden i want to put the question to you you were an arone of the architects of obama care so where do we go from here,your time is complete vice president biden i want to put the question to you you were an arone of the architects of obama care so where do we go from here
771,367,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,16.0,Candidates on climate,harris well first of all i dont even call it climate change its a climate crisis it represents an existential threat to us as a species and the fact that we have a president of the united states who has embraced science fiction over science fact will be to our collective peril i visited while the embers were smoldering the wildfires in california i spoke with firefighters who were in the midst of fighting a fire while their own homes were burning and on this issue it is ait is a critical issue that is about what we must do to confront what is immediate and before us right now that is why i support a green new deal it is why i believe on day one and as president will reenter us in the paris agreement because we have to take these issues seriously and frankly we have a president of the united states we talked about you asked before what is the greatest national security threat to the united states its donald trump and im going to tell you why and im going to tell you why because i agree climate change represents an existential threat he denies the science you want to talk about north korea real threat in terms of nuclear arsenal but what doe she do he embraces kim jong un a dictator,well first of all i dont even call it climate change its a climate crisis it represents an existential threat to us as a species and the fact that we have a president of the united states who has embraced science fiction over science fact will be to our collective peril i visited while the embers were smoldering the wildfires in california i spoke with firefighters who were in the midst of fighting a fire while their own homes were burning and on this issue it is ait is a critical issue that is about what we must do to confront what is immediate and before us right now that is why i support a green new deal it is why i believe on day one and as president will reenter us in the paris agreement because we have to take these issues seriously and frankly we have a president of the united states we talked about you asked before what is the greatest national security threat to the united states its donald trump and im going to tell you why and im going to tell you why because i agree climate change represents an existential threat he denies the science you want to talk about north korea real threat in terms of nuclear arsenal but what doe she do he embraces kim jong un a dictator
906,502,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,20.0,Candidates on gun control,biden okay im the only person thats beaten the nra nationally im the guy that got the brady bill passed the background checks number one number two we increased that background check whenwhenduring the obamabiden administration im also the only guy that got assault weapons banned banned and the number of clips in a gun banned and so folks look and i would buy back those weapons we already started talking about that we tried to get it done i think it can be done and it should be demanded that we do it and thats a good expenditure of money and lastly we should have smart guns no gun should be able to be sold unless your biometric measure could pull that trigger its within our right to do that we can do that our enemy is the gun manufacturers not the nra the gun manufacturers,okay im the only person thats beaten the nra nationally im the guy that got the brady bill passed the background checks number one number two we increased that background check whenwhenduring the obamabiden administration im also the only guy that got assault weapons banned banned and the number of clips in a gun banned and so folks look and i would buy back those weapons we already started talking about that we tried to get it done i think it can be done and it should be demanded that we do it and thats a good expenditure of money and lastly we should have smart guns no gun should be able to be sold unless your biometric measure could pull that trigger its within our right to do that we can do that our enemy is the gun manufacturers not the nra the gun manufacturers
337,337,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Biggest Geopolitical Threat,todd yeah senator booker,yeah senator booker
458,54,6/27/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,4.0,Buttigieg on why he doesnt support free college,diaz balart untranslated many of your colleagues on stage support free college you do not why not,balart untranslated many of your colleagues on stage support free college you do not why not
140,140,6/26/2019,Democrat,"Miami, Florida",CASTRO,Candidate,12.0,Undocumented Immigrants,castro thats not true,thats not true
981,577,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,23.0,Their closing statements,todd thank you senator,thank you senator
116,116,6/26/2019,Democrat,"Miami, Florida",BOOKER,Candidate,12.0,Undocumented Immigrants,booker as my friend here said i agree with him on that issue but folks should understand that the separation of children from families doesnt just go on at our border it happens in our communities as ice are ripping away parents from their american children spouses and the like and are creating fear in cities all across this country where parents are afraid to even drop their kids off to school or go to work we must end those policies as well,as my friend here said i agree with him on that issue but folks should understand that the separation of children from families doesnt just go on at our border it happens in our communities as ice are ripping away parents from their american children spouses and the like and are creating fear in cities all across this country where parents are afraid to even drop their kids off to school or go to work we must end those policies as well
248,248,6/26/2019,Democrat,"Miami, Florida",MADDOW,Candidate,18.0,Climate Change,maddow governor inslee the next question is to you you got me,governor inslee the next question is to you you got me
735,331,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,14.0,Candidates on bridging the partisan divide and working with Mitch McConnell,bennet wesometimes you do have to beat them butbut the deal that he talked about with mitch mcconnell was a complete victory for the tea party it extended the bush tax cuts permanently the democratic party had been running against that for years weve lost that economic argument because that deal extended almost all those bush tax cuts permanently and put in place the mindless cuts that we still are dealing with today that are called the sequester that was a great deal for mitch mcconnell,wesometimes you do have to beat them butbut the deal that he talked about with mitch mcconnell was a complete victory for the tea party it extended the bush tax cuts permanently the democratic party had been running against that for years weve lost that economic argument because that deal extended almost all those bush tax cuts permanently and put in place the mindless cuts that we still are dealing with today that are called the sequester that was a great deal for mitch mcconnell
802,398,6/27/2019,Democrat,"Miami, Florida",(UNKNOWN),Candidate,17.0,On whether partisan gridlock would disappear,unknown thats inventive enough,thats inventive enough
830,426,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd were going to sneak in a break in a minute but before we go im going to go down the line here and im asking you please for one or two words all right please,were going to sneak in a break in a minute but before we go im going to go down the line here and im asking you please for one or two words all right please
559,155,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,7.0,Candidates weigh in on healthcare,guthrie okay,okay
952,548,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,22.0,Biden on why Americans should trust his foreign policy judgment after he expressed regret for supporting the Iraq war,todd we will be right back with more debate,we will be right back with more debate
761,357,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,15.0,Candidates on abortion rights,maddow im going to give you additional seconds because inaudible what if the court has already overturned roe and roe is gone all of the things you have described would be to try to preserve roe if roe was gone what could you do as president to preserve abortion rights,im going to give you additional seconds because inaudible what if the court has already overturned roe and roe is gone all of the things you have described would be to try to preserve roe if roe was gone what could you do as president to preserve abortion rights
609,205,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,8.0,Candidates on how they would address undocumented immigrants,biden that person should not be the focus of deportation we should fundamentally change the way we deal with things,that person should not be the focus of deportation we should fundamentally change the way we deal with things
985,581,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,23.0,Their closing statements,todd seriously it takes guts to run and stick your neck out like this to you guys and to the last night thanks for having the guts to do it,seriously it takes guts to run and stick your neck out like this to you guys and to the last night thanks for having the guts to do it
442,38,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,3.0,Candidates are asked about socialism,bennet well thank you that sounded like me thank you,well thank you that sounded like me thank you
267,267,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,18.0,Climate Change,ryan none of this is going to get done chuck,none of this is going to get done chuck
823,419,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson we are going to turn from a dirty economy,we are going to turn from a dirty economy
339,339,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Biggest Geopolitical Threat,todd secretary castro,secretary castro
174,174,6/26/2019,Democrat,"Miami, Florida",GABBARD,Candidate,13.0,Iran Nuclear Deal,gabbard lets deal with the situation where we are where this president and his chickenhawk cabinet have led us to the brink of war with iran i served in the war in iraq at the height of the war in a war that took over of my brothers and sisters in uniforms lives the american people need to understand that this war with iran would be far more devastating far more costly than anything that we ever saw in iraq it would take many more lives it would exacerbate the refugee crisis and it wouldnt be just contained within iran this would turn into a regional war this is why its so important that every one of us every single american stand up and say no war with iran we need to get back into the iran nuclear agreement and we need to negotiate how we can improve it it was an imperfect deal there are issues like their missile development that needs to be addressed we can do both simultaneously to prevent iran from developing a nuclear weapon and preventing us from going to war,lets deal with the situation where we are where this president and his chickenhawk cabinet have led us to the brink of war with iran i served in the war in iraq at the height of the war in a war that took over of my brothers and sisters in uniforms lives the american people need to understand that this war with iran would be far more devastating far more costly than anything that we ever saw in iraq it would take many more lives it would exacerbate the refugee crisis and it wouldnt be just contained within iran this would turn into a regional war this is why its so important that every one of us every single american stand up and say no war with iran we need to get back into the iran nuclear agreement and we need to negotiate how we can improve it it was an imperfect deal there are issues like their missile development that needs to be addressed we can do both simultaneously to prevent iran from developing a nuclear weapon and preventing us from going to war
405,1,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,1.0,Opening statements,holt and good evening once again welcome to the candidates and our spirited audience here tonight in the arsht center and across america tonight we continue the spirited debate about the future of the country how to tackle our most pressing problems and getting to the heart of the biggest issues in this democratic primary,and good evening once again welcome to the candidates and our spirited audience here tonight in the arsht center and across america tonight we continue the spirited debate about the future of the country how to tackle our most pressing problems and getting to the heart of the biggest issues in this democratic primary
301,301,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,20.0,Foreign Policy,ryan i appreciate that question so ive been in congress years and of those years ive sat on the armed services committee the defense appropriations committee or the armed services committee and the lesson that ive learned over the years is that you have to stay engaged in these situations nobody likes it its long its tedious but right now we have so i would say we must be engaged in this we must have our state department engaged we must have our military engaged to the extent they need to be but the reality of it is this president doesnt even have people appointed in the state department to deal with these things whether were talking about central america whether were talking about iran whether were talking about afghanistan weve got to be completely engaged and heres why because these flareups distract us from the real problems in the country if were getting drones shot down for million because the president is distracted thats million that we could be spending in places like youngstown ohio or flint michigan or rebuilding or rebuilding,i appreciate that question so ive been in congress years and of those years ive sat on the armed services committee the defense appropriations committee or the armed services committee and the lesson that ive learned over the years is that you have to stay engaged in these situations nobody likes it its long its tedious but right now we have so i would say we must be engaged in this we must have our state department engaged we must have our military engaged to the extent they need to be but the reality of it is this president doesnt even have people appointed in the state department to deal with these things whether were talking about central america whether were talking about iran whether were talking about afghanistan weve got to be completely engaged and heres why because these flareups distract us from the real problems in the country if were getting drones shot down for million because the president is distracted thats million that we could be spending in places like youngstown ohio or flint michigan or rebuilding or rebuilding
638,234,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,8.0,Candidates on how they would address undocumented immigrants,holt were going to turn to the issue of trade now if we can,were going to turn to the issue of trade now if we can
222,222,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,15.0,Guns,todd senator thank you senator thank you,senator thank you senator thank you
660,256,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,10.0,Chuck Todd and Rachel Maddow take over without major technical difficulties,maddow no,no
148,148,6/26/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,12.0,Undocumented Immigrants,guthrie youll get your chance,youll get your chance
360,360,6/26/2019,Democrat,"Miami, Florida",MADDOW,Candidate,22.0,Impeachment,maddow your times,your times
112,112,6/26/2019,Democrat,"Miami, Florida",(UNKNOWN),Candidate,12.0,Undocumented Immigrants,unknown thank you,thank you
627,223,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,8.0,Candidates on how they would address undocumented immigrants,harris of any real crime,of any real crime
793,389,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,17.0,On whether partisan gridlock would disappear,todd before we go,before we go
156,156,6/26/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,12.0,Undocumented Immigrants,guthrie senator thats time thank you congressman ryan same question should it be a crime to illegally cross the border or should it be a civil offense only,senator thats time thank you congressman ryan same question should it be a crime to illegally cross the border or should it be a civil offense only
481,77,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,5.0,"Rep. Swalwell and Biden on generational change, and Yang explains his economic plan",gillibrand beforebefore we move,beforebefore we move
710,306,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,12.0,Sen. Harris dramatically confronts Biden on his civil rights record,todd thank you vice president,thank you vice president
715,311,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,13.0,Candidates comment on diversity,gillibrand well first of all where bernie left off we have heard a lot of good ideas on this stage tonight and a lot of plans but the truth is until you go to the root of the corruption the money in thein politics the fact that washington is run by these special interest you are never going to solve any of these problems i have the most comprehensive approach that experts agree is the most transformative plan to actually take on political corruption to get money out of politics through publicly funded elections to have clean elections if we do that and get money out of politics we can guarantee healthcare as a right not a privilege we can deal with institutional racism we cant take on income inequality and we can take on the corporate corruption that runs washington,well first of all where bernie left off we have heard a lot of good ideas on this stage tonight and a lot of plans but the truth is until you go to the root of the corruption the money in thein politics the fact that washington is run by these special interest you are never going to solve any of these problems i have the most comprehensive approach that experts agree is the most transformative plan to actually take on political corruption to get money out of politics through publicly funded elections to have clean elections if we do that and get money out of politics we can guarantee healthcare as a right not a privilege we can deal with institutional racism we cant take on income inequality and we can take on the corporate corruption that runs washington
929,525,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Candidates on the first relationship they would reset as president,todd okay mr vice president we are trying to be quick,okay mr vice president we are trying to be quick
430,26,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,3.0,Candidates are asked about socialism,gillibrand i disagree with both their perspectives the debate were having in our party right now is confusing because the truth is theres a big difference between capitalism on the one hand and greed on the other and so all the things that were trying to change is when companies care more about profits when they do about people so if youre talking about ending gun violence its the greed of the nra and the gun manufacturers that make any progress impossible its the greed of the insurance companies and the drug companies when we want to try to get healthcare as a right and not a privilege,i disagree with both their perspectives the debate were having in our party right now is confusing because the truth is theres a big difference between capitalism on the one hand and greed on the other and so all the things that were trying to change is when companies care more about profits when they do about people so if youre talking about ending gun violence its the greed of the nra and the gun manufacturers that make any progress impossible its the greed of the insurance companies and the drug companies when we want to try to get healthcare as a right and not a privilege
523,119,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,7.0,Candidates weigh in on healthcare,holt i just have to follow up there how do you implement it on a national level,i just have to follow up there how do you implement it on a national level
978,574,6/27/2019,Democrat,"Miami, Florida",BUTTIGIEG,Candidate,23.0,Their closing statements,buttigieg i have the experience of being in a marriage that exists by the grace of a single vote on the us supreme court and i have the experience of guiding a community where the per capita income was below when i took office into a brighter future i am running because the decisions we make in the next three or four years are going to decide how the next or go and when i get to the current age of the current president in the year i want to be able to look back on these years and save my generation delivered climate solutions racial equality and an end to endless war help me deliver that new generation to washington before its too late,i have the experience of being in a marriage that exists by the grace of a single vote on the us supreme court and i have the experience of guiding a community where the per capita income was below when i took office into a brighter future i am running because the decisions we make in the next three or four years are going to decide how the next or go and when i get to the current age of the current president in the year i want to be able to look back on these years and save my generation delivered climate solutions racial equality and an end to endless war help me deliver that new generation to washington before its too late
506,102,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,7.0,Candidates weigh in on healthcare,kirsten gillgillibrand senator gillibrand,gillgillibrand senator gillibrand
855,451,6/27/2019,Democrat,"Miami, Florida",BUTTIGIEG,Candidate,19.0,Candidates on what their first issue would be if elected,buttigieg weve got to fix our democracy before its too late get that right and climate immigration taxes and every other issue gets better,weve got to fix our democracy before its too late get that right and climate immigration taxes and every other issue gets better
349,349,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,22.0,Impeachment,todd thank you congressman orourke,thank you congressman orourke
144,144,6/26/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,12.0,Undocumented Immigrants,diazbalart this is an issue that we should and could be talking about for a long time and we will for a long time,this is an issue that we should and could be talking about for a long time and we will for a long time
193,193,6/26/2019,Democrat,"Miami, Florida",MADDOW,Candidate,14.0,Guns,maddow whats happening,whats happening
83,83,6/26/2019,Democrat,"Miami, Florida",HOLT,Moderator,8.0,Healthcare,holt time is up senator i want to,time is up senator i want to
329,329,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Biggest Geopolitical Threat,todd greatest geopolitical threat,greatest geopolitical threat
892,488,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell will youwill you buy them back,will youwill you buy them back
942,538,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,21.0,Candidates on the first relationship they would reset as president,swalwell my first act in foreign policy we are breaking up with russia and making up with nato,my first act in foreign policy we are breaking up with russia and making up with nato
357,357,6/26/2019,Democrat,"Miami, Florida",DELANEY,Candidate,22.0,Impeachment,delaney are actually what most americans care about they never ask about the mueller report,are actually what most americans care about they never ask about the mueller report
548,144,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,7.0,Candidates weigh in on healthcare,guthrie were going to continue this discussion,were going to continue this discussion
128,128,6/26/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,12.0,Undocumented Immigrants,diazbalart thank you secretary ill give you seconds,thank you secretary ill give you seconds
306,306,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Foreign Policy,todd fair enough i hear what youre saying she invoked your name,fair enough i hear what youre saying she invoked your name
632,228,6/27/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,8.0,Candidates on how they would address undocumented immigrants,diazbalart senator,senator
124,124,6/26/2019,Democrat,"Miami, Florida",OROURKE,Candidate,12.0,Undocumented Immigrants,orourke we would make sure,we would make sure
791,387,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,17.0,On whether partisan gridlock would disappear,sanders the future of the planet rests on us doing that,the future of the planet rests on us doing that
87,87,6/26/2019,Democrat,"Miami, Florida",INSLEE,Candidate,9.0,Abortion,inslee it should not be an option in the united states of america for any insurance company to deny a woman coverage for their exercise of their right of choice and i am the only candidate here who has passed a law protecting a womans right of reproductive health in health insurance and im the only candidate who has passed a public option and i respect everybodys goals and plans here but we do have one candidate thats actually advanced the ball and weve got to have access for everyone ive done it as a public option,it should not be an option in the united states of america for any insurance company to deny a woman coverage for their exercise of their right of choice and i am the only candidate here who has passed a law protecting a womans right of reproductive health in health insurance and im the only candidate who has passed a public option and i respect everybodys goals and plans here but we do have one candidate thats actually advanced the ball and weve got to have access for everyone ive done it as a public option
576,172,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,7.0,Candidates weigh in on healthcare,guthrie can you explain that change,can you explain that change
745,341,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,14.0,Candidates on bridging the partisan divide and working with Mitch McConnell,gillibrand as the koch brothers or the nra,as the koch brothers or the nra
916,512,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Candidates on gun control,todd thank you senator bennet this is a perfect time for me to do another one of,thank you senator bennet this is a perfect time for me to do another one of
361,361,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,22.0,Impeachment,todd heres the thing i still senator,heres the thing i still senator
