RowID,row_info,Date,party,Location,speaker,speaker_info,Question,topic,discourse_with_names,text
810,406,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,17.0,On whether partisan gridlock would disappear,todd were going to,were going to
811,407,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson that somebody has a younger body doesnt mean you dont have old ideas,that somebody has a younger body doesnt mean you dont have old ideas
812,408,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,swalwell no we have new ideas,no we have new ideas
813,409,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson and john kennedyjohn kennedy,and john kennedyjohn kennedy
814,410,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,swalwell we have real new ideas,we have real new ideas
815,411,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson did not sayjohn kennedy did not say imi have a plan to get a man to the moon and so were going to do it and i think we can all work together and maybe we can get a man on the moon john kennedy said by the end of this decade we are going to put a man on the moon,did not sayjohn kennedy did not say imi have a plan to get a man to the moon and so were going to do it and i think we can all work together and maybe we can get a man on the moon john kennedy said by the end of this decade we are going to put a man on the moon
816,412,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson because john kennedy was back in the day when politics included the people it included imagination and it included great dreams and included great plans,because john kennedy was back in the day when politics included the people it included imagination and it included great dreams and included great plans
817,413,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,maddow ms williamson,ms williamson
818,414,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,18.0,Marianne Williamson invokes John F. Kennedy,todd thank you ms williamson,thank you ms williamson
819,415,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson and i have a career not making the political plans but i have had a career harnessing the inspiration and the motivation and the excitement of people,and i have a career not making the political plans but i have had a career harnessing the inspiration and the motivation and the excitement of people
820,416,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,18.0,Marianne Williamson invokes John F. Kennedy,todd thank you ms williamson,thank you ms williamson
821,417,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson masses of people when we know that when we say,masses of people when we know that when we say
822,418,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,18.0,Marianne Williamson invokes John F. Kennedy,todd thank you,thank you
823,419,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson we are going to turn from a dirty economy,we are going to turn from a dirty economy
824,420,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,18.0,Marianne Williamson invokes John F. Kennedy,todd thank you,thank you
825,421,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson to a clean economy were going to have a green new deal were going to create millions of jobs were going to do this within the next years because im not interested in just winning the next election we are,to a clean economy were going to have a green new deal were going to create millions of jobs were going to do this within the next years because im not interested in just winning the next election we are
826,422,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,18.0,Marianne Williamson invokes John F. Kennedy,todd thank you ms williamson,thank you ms williamson
827,423,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson inaudible our grandchildren,inaudible our grandchildren
828,424,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,18.0,Marianne Williamson invokes John F. Kennedy,todd all right we got to,all right we got to
829,425,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson then you will have it,then you will have it
830,426,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd were going to sneak in a break in a minute but before we go im going to go down the line here and im asking you please for one or two words all right please,were going to sneak in a break in a minute but before we go im going to go down the line here and im asking you please for one or two words all right please
831,427,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,19.0,Candidates on what their first issue would be if elected,maddow really,really
832,428,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd president obama in his first year wanted to address both healthcare and climate and he could only get one signature issue accomplished it was obviously healthcare he didnt get to do climate change you may only get one shot and your first issue that youre going to pushyou get one shot that it may be the only thing you get passed what is that first issue for your presidency eric swalwell youre first,president obama in his first year wanted to address both healthcare and climate and he could only get one signature issue accomplished it was obviously healthcare he didnt get to do climate change you may only get one shot and your first issue that youre going to pushyou get one shot that it may be the only thing you get passed what is that first issue for your presidency eric swalwell youre first
833,429,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,19.0,Candidates on what their first issue would be if elected,swalwell for parkland for orlando for every community effected by gun violence ending gun violence,for parkland for orlando for every community effected by gun violence ending gun violence
834,430,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd senator bennet,senator bennet
835,431,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,19.0,Candidates on what their first issue would be if elected,bennet climate change and the lack of economic mobility bernie talks about,climate change and the lack of economic mobility bernie talks about
836,432,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd senator gillibrand,senator gillibrand
837,433,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,19.0,Candidates on what their first issue would be if elected,gillibrand passing a family bill of rights that includes a national paid leave plan universal prek affordable daycare and making sure that women and families can thrive in the workplace no matter who they are,passing a family bill of rights that includes a national paid leave plan universal prek affordable daycare and making sure that women and families can thrive in the workplace no matter who they are
838,434,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd all right,all right
839,435,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,19.0,Candidates on what their first issue would be if elected,harris oh i like that,oh i like that
840,436,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd senator harris,senator harris
841,437,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,19.0,Candidates on what their first issue would be if elected,harris so passing a middle class and working families tax cut,so passing a middle class and working families tax cut
842,438,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd thats one,thats one
843,439,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,19.0,Candidates on what their first issue would be if elected,harris daca guns,daca guns
844,440,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd ill give you credit for the first thing you said the tax cut senator sanders first thing,ill give you credit for the first thing you said the tax cut senator sanders first thing
845,441,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,19.0,Candidates on what their first issue would be if elected,sanders the premise that theres only one or two issues out there,the premise that theres only one or two issues out there
846,442,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd im not saying theres only one or two,im not saying theres only one or two
847,443,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,19.0,Candidates on what their first issue would be if elected,sanders is enormous crisis,is enormous crisis
848,444,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd senator sanders,senator sanders
849,445,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,19.0,Candidates on what their first issue would be if elected,sanders we need a political revolution people have got to stand up and take on the special interests we can transform this country,we need a political revolution people have got to stand up and take on the special interests we can transform this country
850,446,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd vice president biden your first issue mr vice president,vice president biden your first issue mr vice president
851,447,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,19.0,Candidates on what their first issue would be if elected,biden i think youve so underestimated what barack obama did hes the first man to bring together the entire world nations to commit to deal with climate change immediately i donti dont buy that the firstthe first thing i would do is make sure that we defeat donald trump,i think youve so underestimated what barack obama did hes the first man to bring together the entire world nations to commit to deal with climate change immediately i donti dont buy that the firstthe first thing i would do is make sure that we defeat donald trump
852,448,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd okay,okay
853,449,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,19.0,Candidates on what their first issue would be if elected,biden period,period
854,450,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd mayor buttigieg your first priority your first issue as president that you are going to block and tackle,mayor buttigieg your first priority your first issue as president that you are going to block and tackle
855,451,6/27/2019,Democrat,"Miami, Florida",BUTTIGIEG,Candidate,19.0,Candidates on what their first issue would be if elected,buttigieg weve got to fix our democracy before its too late get that right and climate immigration taxes and every other issue gets better,weve got to fix our democracy before its too late get that right and climate immigration taxes and every other issue gets better
856,452,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd mrmr yang,mrmr yang
857,453,6/27/2019,Democrat,"Miami, Florida",YANG,Candidate,19.0,Candidates on what their first issue would be if elected,yang i would pass a freedom dividend for every american adult starting at age which would speed us up on climate change because if you get the boot off of peoples throats theyre inaudible climate change much more clearly,i would pass a freedom dividend for every american adult starting at age which would speed us up on climate change because if you get the boot off of peoples throats theyre inaudible climate change much more clearly
858,454,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd okay governor hickenlooper,okay governor hickenlooper
859,455,6/27/2019,Democrat,"Miami, Florida",HICKENLOOPER,Candidate,19.0,Candidates on what their first issue would be if elected,hickenlooper i would do a collaborative approach to climate change and i would pronounce it well before the election to make sure we dont reelect the worst president in american history,i would do a collaborative approach to climate change and i would pronounce it well before the election to make sure we dont reelect the worst president in american history
860,456,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd and ms williamson you have the last word,and ms williamson you have the last word
861,457,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,19.0,Candidates on what their first issue would be if elected,williamson my first call is to prime minister of new zealand who said that her role is to make new zealand the place where its the best place in the world for a child to grow up and i would tell her girlfriend you are so wrong because the united states of america is going to be the best place,my first call is to prime minister of new zealand who said that her role is to make new zealand the place where its the best place in the world for a child to grow up and i would tell her girlfriend you are so wrong because the united states of america is going to be the best place
862,458,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd thank you,thank you
863,459,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,19.0,Candidates on what their first issue would be if elected,williamson in the world for a child to grow up we are going to have,in the world for a child to grow up we are going to have
864,460,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd thank you you guys were close with the shortat least it was shorter,thank you you guys were close with the shortat least it was shorter
865,461,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,19.0,Candidates on what their first issue would be if elected,maddow no they werent not at all,no they werent not at all
866,462,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd all right cminus,all right cminus
867,463,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow were gonna take a quick break well be right back with these candidates right after this,were gonna take a quick break well be right back with these candidates right after this
868,464,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow welcome back to the democratic candidates debate in miami we are going to continue the questioning now with lester in the audience we arent we are in a second going to have a question from lester in the audience that was just a fake out,welcome back to the democratic candidates debate in miami we are going to continue the questioning now with lester in the audience we arent we are in a second going to have a question from lester in the audience that was just a fake out
869,465,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Candidates on gun control,todd were going to go the issue of guns and,were going to go the issue of guns and
870,466,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow congressman swalwell among this field of candidates you have a unique position on gun reform youre proposing that the government should buy back every assault weapon in america and it should be mandator how do you envision that working especially in states where gun rights are a flashpoint,congressman swalwell among this field of candidates you have a unique position on gun reform youre proposing that the government should buy back every assault weapon in america and it should be mandator how do you envision that working especially in states where gun rights are a flashpoint
871,467,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell keep your pistols keep your rifles keep your shotguns but we can take the most dangerous weapons from the most dangerous people we have the nra on the ropes because of the moms because the brady group because of giffords because of march for our lives but im the only candidate on this stage calling for a ban and buyback of every single assault weapon in america ive seen the plans of the other candidates here they would all leave million assault in our communities they wouldnt do a single thing to save a single life in parkland i will approach this issue as a prosecutor i will approach it as the only person on this stage who has voted and passed background checksbut also as a parent of a generation who sends our children to school where we look at what theyre wearing so we can remember it in case we have to identify them later a generation who has seen thousands of black children killed in our streets and a generation who goes to the theater and we actually where the fire exits are we dont have to live this way we must be a country who loves our children more than we love our guns,keep your pistols keep your rifles keep your shotguns but we can take the most dangerous weapons from the most dangerous people we have the nra on the ropes because of the moms because the brady group because of giffords because of march for our lives but im the only candidate on this stage calling for a ban and buyback of every single assault weapon in america ive seen the plans of the other candidates here they would all leave million assault in our communities they wouldnt do a single thing to save a single life in parkland i will approach this issue as a prosecutor i will approach it as the only person on this stage who has voted and passed background checksbut also as a parent of a generation who sends our children to school where we look at what theyre wearing so we can remember it in case we have to identify them later a generation who has seen thousands of black children killed in our streets and a generation who goes to the theater and we actually where the fire exits are we dont have to live this way we must be a country who loves our children more than we love our guns
872,468,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow senator sanders a vermont newspaper recently released portions of an interview you gave in in which you said my own view on guns is everything being equal states should make those decisions,senator sanders a vermont newspaper recently released portions of an interview you gave in in which you said my own view on guns is everything being equal states should make those decisions
873,469,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders no,no
874,470,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow has your thinking changed since then do you now think theres a federal role to play,has your thinking changed since then do you now think theres a federal role to play
875,471,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders mischaracterization of my thinking look,mischaracterization of my thinking look
876,472,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow its a quote of you,its a quote of you
877,473,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders we have a gunwe have a gun crisis right now people a year are getting killed in rachel when it wasnt popular i ran on a platform of banning assault weapons and in fact lost that race for congress i have a d minus voting record from the nra and i believe that what we need is comprehensive gungun legislation that among other things provides universal background we end the gun show loophole we end the straw man provision and i believed in and i believe today that assault weapons,we have a gunwe have a gun crisis right now people a year are getting killed in rachel when it wasnt popular i ran on a platform of banning assault weapons and in fact lost that race for congress i have a d minus voting record from the nra and i believe that what we need is comprehensive gungun legislation that among other things provides universal background we end the gun show loophole we end the straw man provision and i believed in and i believe today that assault weapons
878,474,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell why would youwhy would you leave million on the streets,why would youwhy would you leave million on the streets
879,475,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders assault weaponsassault weapons,assault weaponsassault weapons
880,476,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell why would you leavesenator,why would you leavesenator
881,477,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders are weapons,are weapons
882,478,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell you leave million on the streets,you leave million on the streets
883,479,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders are from the military,are from the military
884,480,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell though,though
885,481,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders and that they should not be on the streets,and that they should not be on the streets
886,482,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell why do you leave,why do you leave
887,483,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders of america,of america
888,484,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell you wouldyour plan leaves them on the streets you leave million on the streets,you wouldyour plan leaves them on the streets you leave million on the streets
889,485,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders we ban the sale andwe ban the sale and distribution,we ban the sale andwe ban the sale and distribution
890,486,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell will you buy them back,will you buy them back
891,487,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders and thats what ive believed for many years,and thats what ive believed for many years
892,488,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell will youwill you buy them back,will youwill you buy them back
893,489,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,20.0,Candidates on gun control,harris and thenandand,and thenandand
894,490,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders if people want to buyif the government wants to do that if people want bring it back,if people want to buyif the government wants to do that if people want bring it back
895,491,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell but youre going to be the government,but youre going to be the government
896,492,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders yes,yes
897,493,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,20.0,Candidates on gun control,swalwell will you buy them back,will you buy them back
898,494,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders yeah,yeah
899,495,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow senator harris were going to give you seconds here,senator harris were going to give you seconds here
900,496,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,20.0,Candidates on gun control,harris thank you i think your idea is a great one congressman swalwell and i will say there are a lot of great idea the problem is congress has not had the courage to act which is why when elected president of the united states i will give the united states congress days to pull their act together bring all these good ideas together and put a bill on my desk for signature and if they do not i will take executive action and i will put in placethe most comprehensive background check policy weve had i will require the atf to take the licenses of gun dealers who violate the law and i will banned by executive order the importation of assault weapons because im going to tell you as a prosecutor i have seen more autopsy photographs than i care to tell you i have hugged more mothers who are the mothers of homicide victims and i have attended more police officer funerals it is enough it is enough and there have been plenty of good ideas from members of the united states congress theres been no action as president i will take action,thank you i think your idea is a great one congressman swalwell and i will say there are a lot of great idea the problem is congress has not had the courage to act which is why when elected president of the united states i will give the united states congress days to pull their act together bring all these good ideas together and put a bill on my desk for signature and if they do not i will take executive action and i will put in placethe most comprehensive background check policy weve had i will require the atf to take the licenses of gun dealers who violate the law and i will banned by executive order the importation of assault weapons because im going to tell you as a prosecutor i have seen more autopsy photographs than i care to tell you i have hugged more mothers who are the mothers of homicide victims and i have attended more police officer funerals it is enough it is enough and there have been plenty of good ideas from members of the united states congress theres been no action as president i will take action
901,497,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow mayor buttigiegi want to bring you in on this sir a lot of discussion about assault rifles that are often as shorthanded as military style weapons you are the only person on the stage tonight with military experience as a veteran of the afghanistan war will military familiesdoes that inform your thinking on this view do you believe that military families or americas veterans will at large have a different take on this than the other americans who weve been talking about and who congressman swalwell is appealing to with his buyback program,mayor buttigiegi want to bring you in on this sir a lot of discussion about assault rifles that are often as shorthanded as military style weapons you are the only person on the stage tonight with military experience as a veteran of the afghanistan war will military familiesdoes that inform your thinking on this view do you believe that military families or americas veterans will at large have a different take on this than the other americans who weve been talking about and who congressman swalwell is appealing to with his buyback program
902,498,6/27/2019,Democrat,"Miami, Florida",BUTTIGIEG,Candidate,20.0,Candidates on gun control,buttigieg yeah of course because we trained on some of these kinds of weapons look every part of my life experience informs this being the mayor of a city where the worst part of the job is dealing with violence wewe lose aas many as were lost at parkland every two or three years in my city alone and this is tearing communities apart if more guns made us safer we be the safest country on earth it doesnt work that way and commonsense measures like universal background checks cant seem to get delivered by washington even when most republicans let alone most americans agree its the right thing to do and as somebody who trained on weapons of war i can tell you that there are weapons that have absolutely no place in american cities or neighborhoods in peacetime ever,yeah of course because we trained on some of these kinds of weapons look every part of my life experience informs this being the mayor of a city where the worst part of the job is dealing with violence wewe lose aas many as were lost at parkland every two or three years in my city alone and this is tearing communities apart if more guns made us safer we be the safest country on earth it doesnt work that way and commonsense measures like universal background checks cant seem to get delivered by washington even when most republicans let alone most americans agree its the right thing to do and as somebody who trained on weapons of war i can tell you that there are weapons that have absolutely no place in american cities or neighborhoods in peacetime ever
903,499,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow vice president biden seconds,vice president biden seconds
904,500,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,20.0,Candidates on gun control,biden a real seconds,a real seconds
905,501,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow a real seconds,a real seconds
906,502,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,20.0,Candidates on gun control,biden okay im the only person thats beaten the nra nationally im the guy that got the brady bill passed the background checks number one number two we increased that background check whenwhenduring the obamabiden administration im also the only guy that got assault weapons banned banned and the number of clips in a gun banned and so folks look and i would buy back those weapons we already started talking about that we tried to get it done i think it can be done and it should be demanded that we do it and thats a good expenditure of money and lastly we should have smart guns no gun should be able to be sold unless your biometric measure could pull that trigger its within our right to do that we can do that our enemy is the gun manufacturers not the nra the gun manufacturers,okay im the only person thats beaten the nra nationally im the guy that got the brady bill passed the background checks number one number two we increased that background check whenwhenduring the obamabiden administration im also the only guy that got assault weapons banned banned and the number of clips in a gun banned and so folks look and i would buy back those weapons we already started talking about that we tried to get it done i think it can be done and it should be demanded that we do it and thats a good expenditure of money and lastly we should have smart guns no gun should be able to be sold unless your biometric measure could pull that trigger its within our right to do that we can do that our enemy is the gun manufacturers not the nra the gun manufacturers
907,503,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow mr vice president thank you,mr vice president thank you
908,504,6/27/2019,Democrat,"Miami, Florida",BUTTIGIEG,Candidate,20.0,Candidates on gun control,buttigieg but the nra is taking orders from,but the nra is taking orders from
909,505,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Candidates on gun control,todd all right,all right
910,506,6/27/2019,Democrat,"Miami, Florida",BUTTIGIEG,Candidate,20.0,Candidates on gun control,buttigieg the gun manufacturers thats the problem,the gun manufacturers thats the problem
911,507,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Candidates on gun control,todd lester holt has our next question lester take it away,lester holt has our next question lester take it away
912,508,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,20.0,Candidates on gun control,holt all right chuck this is a question from our viewers we put some suggestions that asked maybe they could share some of heres one that came from kathleen ph from canby oregon who writes many fear the current administration has inflicted irrevocable harm on our governing institutions and norms and in the process on our reputation abroad the question is what do you see as importance early steps in reversing the damage done and will put this one to senator bennet,all right chuck this is a question from our viewers we put some suggestions that asked maybe they could share some of heres one that came from kathleen ph from canby oregon who writes many fear the current administration has inflicted irrevocable harm on our governing institutions and norms and in the process on our reputation abroad the question is what do you see as importance early steps in reversing the damage done and will put this one to senator bennet
913,509,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,20.0,Candidates on gun control,bennet thank you very much what an excellent question first of all we have to restore our democracy at home the rest of the world is looking for us for leadership we have a president who doesnt believe in the role of law he doesnt believe in freedom of the press he doesnt believe in an independent judiciary he believes in the corruption that hes brought to washington dc and that is what we have to change and thats why everybody is up here tonight and i appreciate the fact that there up here for that reason second weve got toweve got to restore the relationships that hes destroyed with our allies not just in europe he flew to the g last night and attacked japan germany and a third ally of ours without saying anything about north korea or russia and when youve got a situation where you have a president who says something happens in the straits of hormuz and the whole world doesnt know whether to believe it or not that is a huge problem when it comes to the national security of the united states of america,thank you very much what an excellent question first of all we have to restore our democracy at home the rest of the world is looking for us for leadership we have a president who doesnt believe in the role of law he doesnt believe in freedom of the press he doesnt believe in an independent judiciary he believes in the corruption that hes brought to washington dc and that is what we have to change and thats why everybody is up here tonight and i appreciate the fact that there up here for that reason second weve got toweve got to restore the relationships that hes destroyed with our allies not just in europe he flew to the g last night and attacked japan germany and a third ally of ours without saying anything about north korea or russia and when youve got a situation where you have a president who says something happens in the straits of hormuz and the whole world doesnt know whether to believe it or not that is a huge problem when it comes to the national security of the united states of america
914,510,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Candidates on gun control,todd this is a perfect time,this is a perfect time
915,511,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,20.0,Candidates on gun control,bennet and we need to change that,and we need to change that
916,512,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Candidates on gun control,todd thank you senator bennet this is a perfect time for me to do another one of,thank you senator bennet this is a perfect time for me to do another one of
917,513,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Candidates on the first relationship they would reset as president,todd thank you senator bennet this is the perfect time for me to do another one of inaudible the line and this is what this question is which is you are going to have to reyou are likely going to have to reset a relationship between america andand another country or entity if you become president because ofperhaps because of some relationship that you just mentioned about president trump what is the first relationship you would like to reset as president im going down the line and i will start with ms williamson,thank you senator bennet this is the perfect time for me to do another one of inaudible the line and this is what this question is which is you are going to have to reyou are likely going to have to reset a relationship between america andand another country or entity if you become president because ofperhaps because of some relationship that you just mentioned about president trump what is the first relationship you would like to reset as president im going down the line and i will start with ms williamson
918,514,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,21.0,Candidates on the first relationship they would reset as president,williamson well one of my first phone calls would be to call the european leaders and say we are back because i totally understand how important it is that the united states be part of the western alliance,well one of my first phone calls would be to call the european leaders and say we are back because i totally understand how important it is that the united states be part of the western alliance
919,515,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Candidates on the first relationship they would reset as president,todd okay i wantim trying to get oneone or two words here iguy here you governor hickenlooper,okay i wantim trying to get oneone or two words here iguy here you governor hickenlooper
920,516,6/27/2019,Democrat,"Miami, Florida",HICKENLOOPER,Candidate,21.0,Candidates on the first relationship they would reset as president,hickenlooper you know i talk about constant engagement and i think the firstthe first country i would go to but i understand they have been cheating and stealing intellectual property would be china because,you know i talk about constant engagement and i think the firstthe first country i would go to but i understand they have been cheating and stealing intellectual property would be china because
921,517,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Candidates on the first relationship they would reset as president,todd okay,okay
922,518,6/27/2019,Democrat,"Miami, Florida",HICKENLOOPER,Candidate,21.0,Candidates on the first relationship they would reset as president,hickenlooper because if we are going to do deal withdeal with public health pandemics and we are going to deal with,because if we are going to do deal withdeal with public health pandemics and we are going to deal with
923,519,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Candidates on the first relationship they would reset as president,todd thank you,thank you
